Organisation Code,Name,Address,Contact Telephone Number,Number of patients registered at the GP practice,Latitude,Longitude,GP Patient Number Quintile
G83031,Abbey Wood Surgery,"Abbey Wood Surgery, 9 Godstow Road, Abbey Wood, London, SE2 9AT",020 83107066,4494,51.497093453389596,0.116501876634444,2
G83033,Dr Davies & Partner,"55 Little Heath Road, Bexley Heath, Kent, DA7 5HL",01322 449327,4526,51.47227808718507,0.139515620871559,2
G83039,St Marks Pms,"St.Marks Medical Centre, 24 Wrottesley Road, Plumstead, London, SE18 3EP",020 88546262,3669,51.48110662984771,0.07256891378977001,1
G83044,Fairfield Pms,"The Fairfield Centre, 41- 43 Fairfield Grove, Charlton, London, SE7 8TX",020 83053007,4689,51.4839083196889,0.0389493580249428,2
G83046,Bursted Wood Surgery,"Bursted Wood Surgery, 219 Erith Road, Barnehurst, Kent, DA7 6HZ",0208 3011766,5560,51.4657445966949,0.1522479908526046,2
G83047,Station Road Surgery,"Station Road Surgery, 69 Station Road, Sidcup, Kent, DA15 7DS",020 83084444,3161,51.431306846198645,0.1019562630122359,1
G83049,Lyndhurst Road Medical Centre,"The Medical Centre, 41 Lyndhurst Road, Barnehurst, Kent, DA7 6DL",01322 525000,8161,51.461250570331366,0.1587657838848637,3
G83052,Belvedere Medical Centre,"Belvedere Medical Centre, 15 Albert Road, Belvedere, Kent, DA17 5LQ",01322 446700,9746,51.48256710321807,0.1443756883915955,4
G83053,Bexley Medical Group,"171 King Harolds Way, Bexleyheath, Kent, DA7 5RB",020 83031127,2274,51.475060246516115,0.1279669852767984,1
G83057,Woodlands Surgery,"Woodlands Surgery, 146 Halfway Street, Sidcup, Kent, DA15 8DF",020 83001680,6342,51.43947089153328,0.08945761249606,3
G83058,Primecare Pms (South Street),"South St Medical Centre, 71A Greenwich South St, Greenwich, London, SE10 8NT",020 82933330,7886,51.4751244,-0.0131857,3
G83060,Glyndon Pms,"Glyndon Medical Centre, 188 Ann Street, Plumstead, London, SE18 7LU",020 88546444,4901,51.487385103603906,0.0795948432642795,2
G83062,Slade Green Medical Ctr.,"Slade Green Medical Ctr., 156 Bridge Rd,Slade Green, Erith, Kent, DA8 2HS",01322 334884,3354,51.47050451048953,0.1897864870908687,1
G83065,Burney Street Pms,"Burney Street Practice, 48 Burney Street, Greenwich, London, SE10 8EX",020 88580631,4247,51.478931481035346,-0.0108613775571274,2
G83066,Sidcup Medical Centre,"Sidcup Medical Centre, 2 Church Avenue, Sidcup, Kent, DA14 6BU",020 83021114,3490,51.423560018892594,0.1059390119322886,1
G83067,Valentine Health Partnership,"Ferryview Health Centre, 25 John Wilson Street, Woolwich, London, SE18 6PZ",020 83195400,5532,51.492099402114256,0.061693322983597,2
G83628,New Eltham And Blackfen Medical Centre,"The Surgery, 52 Thaxted Road, New Eltham, London, SE9 3PT",020 88502458,2642,51.43455209692139,0.0741129687968002,1
G83630,Riverside Surgery,"Erith Health Centre, 50 Pier Road, Erith, Kent, DA8 1RQ",01322 330283,2587,51.47956656906728,0.1807728252420073,1
G83631,Abbeyslade Pms (Dr Chand),"111 Basildon Road, Abbey Wood, London, SE2 0ER",020 83113917,4354,51.4877961501041,0.1074429636925714,2
G83633,Conway Pms,"Conway Medical Centre, 44 Conway Road, Plumstead, London, SE18 1AH",020 88542042,2159,51.487247216195186,0.0863441689148597,1
G83635,Waverley Pms,"The Waverley Practice, 37 Waverley Crescent, Plumstead, London, SE18 7QU",0844 5769081,3530,51.482457873800456,0.0831222147364306,1
G83641,Plumbridge Medical Centre,"Plumbridge Medical Centre, 32-33 Plumbridge Street, London, SE10 8PA",020 86927591,2924,51.47320730400915,-0.0139859449489368,1
G83642,Crayford Town Surgery,"Crayford Road, (Next To Town Hall), Crayford, Kent, DA1 4ER",01322 621690,5350,51.450199613448994,0.180553204070432,2
G83647,Mostafa Pms,"141 Plumstead High Street, Plumstead, London, SE18 1SE",020 88550052,3365,51.487512008859866,0.0926797720792712,1
G83651,Woodlands Surgery,"Woodlands Surgery, 2 Woodland Walk, Off Trafalgar Road, Greenwich, SE10 9UB",020 88580689,3047,51.48479722636624,0.0046081711113493,1
G83654,Bannockburn Surgery,"20-22 Bannockburn Road, Plumstead, London, SE18 1ES",020 88555540,3869,51.48817099529792,0.0945537344497573,1
G83673,Elmstead Medical Clinic,"Elmstead Medical Clinic, 81 William Barefoot Drive, Eltham, London, SE9 3JD",020 88571900,5009,51.43202404339926,0.0590882521341162,2
G83680,Eltham Medical Practice,"Eltham Community Hospital, Passey Place, Eltham, London, SE9 5DQ",020 88505141,3151,51.45019435,0.05393135,1
G84001,South View Partnership,"South View Lodge, South View, Bromley, Kent, BR1 3DR",020 84601945,6566,51.4051109029496,0.0261251594509604,3
G84002,Dysart Surgery,"Dysart Surgery, 13 Ravensbourne Road, Bromley, Kent, BR1 1HN",020 84644138,3754,51.4003896060818,0.0151770152737779,1
G84003,Links Medical Practice,"The Links Medical Pract., 27 Brook Lane, Bromley, Kent, BR1 4PX",020 84613333,5505,51.419793492175614,0.014807863191815,2
G84004,Stock Hill Surgery,"The Surgery, Stock Hill, Biggin Hill, Westerham, Kent, TN16 3TJ",01959 580011,8423,51.31208933941775,0.0317674930359073,4
G84005,Derry Downs Surgery,"29 Derry Downs, St. Mary Cray, Orpington, Kent, BR5 4DU",01689 820036,6266,51.38517389492439,0.1166512160193179,3
G84006,Summercroft Surgery,"Starts Hill Road, Farnborough, Orpington, Kent, BR6 7AR",01689 861098,3238,51.36768946228323,0.0594189016767587,1
G84007,Poverest Medical Centre,"Poverest Medical Centre, 42 Poverest Road, St Mary Cray, Orpington,Kent, BR5 2DQ",01689 833643,3842,51.390010316902504,0.1012645553977481,1
G84008,Manor Road Surgery,"The Surgery, 14 Manor Road, Beckenham, Kent, BR3 5LE",020 86500957,19612,51.40714736136264,-0.0225436623329202,5
G84009,Family Surgery,"The Family Surgery, 7 High Street, Green Street Green, Orpington, Kent, BR6 6BG",01689 850231,6924,51.3543658807732,0.0899957963697847,3
G84010,Chislehurst Medical Practice,"The Chislehurst Med Pract, 42 High Street, Chislehurst, Kent, BR7 5AQ",020 82952464,9969,51.419677465973976,0.0669120425317294,4
G84011,Eden Park Surgery,"Eden Park Surgery, 194 Croydon Road, Beckenham, Kent, BR3 4DQ",020 86501274,7744,51.3992096,-0.041165600000000004,3
G84013,St Mary Cray Practice,"322 High Street, St.Mary Cray, Orpington, Kent, BR5 4AR",01689 820523,11072,51.38657997426445,0.1137919913831628,4
G84015,Station Road Surgery,"74 Station Road, West Wickham, Kent, BR4 0PU",020 87778245,12794,51.376425899999994,-0.014886199999999999,5
G84016,London Lane Clinic,"The London Lane Clinic, Kinnaird House, 37-39 London Lane, Bromley, Kent, BR1 4HB",020 84602661,10180,51.41522288537934,0.0086529597546082,4
G84017,Addington Road Surgery,"Addington Road Surgery, 77 Addington Road, West Wickham, Kent, BR4 9BG",020 84625771,11432,51.36908051361253,-0.0039699001976343,5
G84018,Cornerways Surgery,"Cornerways Surgery, 50 Manor Road, Beckenham, Kent, BR3 5LG",020 86502444,12081,51.40704588276694,-0.0202618078037385,5
G84019,Broomwood Road Surgery,"Broomwood Rd Surgery, 41 Broomwood Road, St.Pauls Cray, Orpington, Kent, BR5 2JP",01689 832454,9579,51.40271832892415,0.1087195787316717,4
G84020,Chelsfield Surgery,"Chelsfield Surgery, 62 Windsor Dr, Chelsfield, Orpington, Kent, BR6 6HD",01689 852204,11290,51.35572508408674,0.1039897395780035,4
G84023,Southborough Lane Surgery,"Crown Medical Centre, 3 Mackintosh Street, Bromley, Kent, BR2 9GT",020 84687081,8626,51.38726195918513,0.0379414714825443,4
G84024,Bromley Common Practice,"Crown Medical Centre, 3 Mackintosh Street, Bromley, Kent, BR2 9GT",020 84669017,8141,51.38726195918513,0.0379414714825443,3
G84025,The Park Practice,"Oaks Park Medical Centre, 17 Oakfield Road, London, SE20 8QA",020 87788027,11887,51.41277102728253,-0.0642060039012605,5
G84027,Elm House Surgery,"Beckenham Beacon, 379 Croydon Road, Beckenham, Kent, BR3 3FD",020 86500173,10871,51.40498770000001,-0.0332712,4
G84028,St James' Practice,"St.James' Practice, 138 Croydon Road, Beckenham, Kent, BR3 4DG",020 86500568,9263,51.399237660903616,-0.0436730308305775,4
G84029,Robin Hood Surgery,"Robin Hood Surgery, 94 Croydon Rd, Anerley, London, SE20 7AB",020 87788651,6332,51.40983092020386,-0.0577155627956555,3
G84030,Forge Close Surgery,"Forge Close Surgery, 1 Forge Close, Hayes, Bromley, Kent, BR2 7LL",020 84621601,1860,51.37713732879304,0.0165553338379781,1
G84032,Knoll Medical Practice,"19 Homefield Rise, Orpington, Kent, BR6 0FE",01689 666800,2375,51.375409727816496,0.1010413029595127,1
G84033,Pickhurst Surgery,"Pickhurst Surgery, 56 Pickhurst Lane,Hayes, Bromley, Kent, BR2 7JF",020 36675550,4365,51.37803249830315,0.0105162564128494,2
G84035,Tudor Way Surgery,"The Tudor Way Surgery, 42 Tudor Way,Petts Wood, Orpington, Kent, BR5 1LH",01689 820268,12430,51.38879047555304,0.0783982193362004,5
G84039,Norheads Lane Surgery,"14A Norheads Lane, Biggin Hill, Kent, TN16 3XS",01959 574488,17134,51.31454164806551,0.0267385539359492,5
G84040,Ballater Surgery,"Ballater Surgery, 108 Chislehurst Road, Orpington, Kent, BR6 0DP",01689 826664,7896,51.382199701781616,0.0950001763652535,3
G84041,Gillmans Road Surgery,"Gillmans Road Surgery, 1 Gillmans Road, Orpington, Kent, BR5 4LA",01689 822022,5049,51.377760824512755,0.1107196463124094,2
G84604,Highland Road Surgery,"10 Highland Road, Bromley, Kent, BR1 4AD",020 84602368,10585,51.410167165594046,0.0061305882466499,4
G84607,Wickham Park Surgery,"Wickham Park Surgery, 2 Manor Road, West Wickham, Kent, BR4 9PS",020 87771293,12977,51.376153235967855,-0.0233192455929378,5
G84609,Bank House Surgery,"Bank House, 84 High Street, Farnborough, Kent, BR6 7BA",01689 857691,6628,51.3592459,0.06762130000000001,3
G84621,Whitehouse Surgery,"Whitehouse Surgery, 123 Towncourt Lane, Petts Wood, Orpington, Kent, BR5 1EL",01689 821551,17157,51.381883132450504,0.0779715497623936,5
G84624,Anerley Surgery,"224 Anerley Road, Penge, London, SE20 8TJ",020 86599343,10735,51.4092027732307,-0.0621422866052152,4
G84625,Oakfield Surgery,"Oakfield Surgery, 17 Oakfield Road, London, SE20 8QA",020 87766514,9329,51.41277102728253,-0.0642060039012605,4
G84627,Green Street Green Med Ct,"Green Street Green Med Ct, 21-21A High Street, Green Street Green, Orpington, Kent, BR6 6BG",01689 850012,11771,51.3543658807732,0.0899957963697847,5
G84629,Sundridge Medical Centre,"Sundridge Med Practice, 84 London Lane, Bromley, Kent, BR1 4HE",020 84668844,11399,51.414677724213206,0.01474110671578,4
G84630,Crescent Surgery,"The Crescent Surgery, 38 Marion Crescent, St Mary Cray, Orpington, BR5 2DD",01689 818696,7193,51.38977918333333,0.1063447916666666,3
G85001,Forest Hill Group Practice,"The Forest Hill Grp Pract, 1 Forest Hill Road, Honor Oak, Dulwich, London, SE22 0SQ",020 82991234,5337,51.45361685354939,-0.0615430035714,2
G85002,Streatham High Practice,"Streatham High Practice, 2-8 Gracefield Gardens, Streatham, London, SW16 2ST",020 30494850,13432,51.43257014038855,-0.1278673350850325,5
G85003,Belmont Hill Surgery,"The Surgery, 36 Belmont Hill, Lewisham, London, SE13 5AY",020 36750752,12404,51.46260466911242,-0.00444086694917,5
G85004,The Jenner Practice,"Jenner Health Centre, 201 Stanstead Road, Forest Hill, London, SE23 1HU",020 30492960,11116,51.44238749962568,-0.0411388455101056,4
G85005,South Lewisham Group Practice,"Sth Lewisham Grp Practice, 50 Conisborough Crescent, Catford, London, SE6 2SP",020 30492580,6307,51.43026897802703,-0.0130432639119207,3
G85006,The Acorn & Gaumont House Surgery,"153 Peckham High Street, Peckham, London, SE15 5SL",020 71387888,5016,51.47415626455097,-0.0666581243093002,2
G85011,Clapham Family Practice,"Mary Seacole Centre, 89 Clapham High Street, Clapham, London, SW4 7DB",020 30496600,4411,51.4629946,-0.1329797,2
G85013,Dr Rs Durston'S Practice,"Camberwell Green Surgery, 17 Camberwell Green, London, SE5 7AF",020 77033788,9915,51.47445776666667,-0.0927914333333333,4
G85014,Streatham Common Group Practice,"Streatham Common Grp Prac, St.Andrew'S Hall, Guildersfield Road, Streatham, London, SW16 5LS",020 30495470,11676,51.4164036405131,-0.1283959031082334,5
G85015,The Qrp Surgery,"The Queens Road P/Ship, 387 Queens Road, New Cross Gate, London, SE14 5HD",020 76352170,3555,51.47429045,-0.04696725,1
G85016,Herne Hill Group Practice,"Herne Hill Group Practice, 74 Herne Hill, East Brixton, London, SE24 9QP",020 72743314,7764,51.455609700000004,-0.0992508,3
G85019,Trafalgar Surgery,"Trafalgar Surgery, 10 Trafalgar Avenue, London, SE15 6NR",020 77039271,2236,51.485671936864904,-0.0744144607190541,1
G85020,Kingfisher Medical Centre,"Kingfisher Medical Centre, Staunton Street, Deptford, London, SE8 5DA",020 86927373,4246,51.48187610596034,-0.0305033110341662,2
G85021,Prentis Medical Centre,"The Surgery, 2 Prentis Road, Streatham, London, SW16 1XU",0844 4773313,10892,51.43048692619021,-0.130136580406686,4
G85022,North Wood Group Practice,"Crown Dale Medical Centre, 61 Crown Dale, Upper Norwood, London, SE19 3NY",020 86702414,2315,51.42341295,-0.0989967424501788,1
G85023,Lewisham Medical Centre,"Lewisham Medical Centre, 308 Lee High Road, Lewisham, London, SE13 5PJ",020 83180190,3132,51.45850701902602,0.0044759505205471,1
G85024,Sydenham Green Group Practice,"26 Holmshaw Close, Sydenham, London, SE26 4TH",020 30492820,3214,51.4291809818911,-0.0392150162828312,1
G85025,Brixton Hill Group Practice,"Brixton Hill Group Prac., 22 Raleigh Gardens, Brixton Hill, London, SW2 1AE",020 86746376,3395,51.452315290718786,-0.1202204966839163,1
G85026,Clifton Rise Family Practice,"Clifton Rise Family Pract, Waldron Hlth/Ctr(Suite 2), London, SE8 4BG",020 30493080,31308,51.47633424555389,-0.0314332699849823,5
G85027,Burnt Ash Surgery,"Lee Health Centre, 2 Handen Road, Lee, London, SE12 8NP",020 30492150,5079,51.45278217055989,0.0099126099580524,2
G85028,Stockwell Group Practice,"Stockwell Group Practice, 107 Stockwell Road, London, SW9 9TJ",020 72743225,14151,51.46803661748201,-0.117558731059585,5
G85029,Falmouth Road Group Practice,"Falmouth Road Group Pract, 78 Falmouth Road, Borough, London, SE1 4JW",020 74074101,30292,51.496427049451704,-0.0931223072017416,5
G85030,Parkside Medical Centre,"Parkside Medical Centre, 52 Camberwell Green, London, SE5 7AQ",020 77030596,11786,51.47582619150315,-0.0926423486267359,5
G85031,Dmc Chadwick Road,"Dmc Chadwick Road, 60 Chadwick Road, London, SE15 4PU",020 76399622,19119,51.46786393999507,-0.0742572405003687,5
G85032,Torridon Road Medical Practice,"Torridon Rd Med Practice, 80 Torridon Road, London, SE6 1RB",020 86985281,3523,51.440110094598026,-0.0021120288444829998,1
G85034,Nexus Health Group,"Princess Street GP Pract., 2 Princess Street, Elephant And Castle, London, SE1 6JP",020 79280253,2698,51.495617185234956,-0.1019585090378742,1
G85035,Morden Hill Surgery,"Morden Hill Surgery, 21-23 Morden Hill, Lewisham, London, SE13 7NN",020 84692880,3457,51.4691586,-0.013147,1
G85038,St Johns Medical Centre,"St Johns Medical Centre, 56-60 Loampit Hill, Lewisham, London, SE13 7SX",020 86921354,10158,51.4672864,-0.0221389499999999,4
G85039,Paxton Green Group Practice,"Paxton Green Grp Practice, Paxton Green Hth Centre, 1 Alleyn Park, London, SE21 8AU",020 86706878,8204,51.430297603900975,-0.0860944940271639,3
G85040,Queens Road Surgery,"136 Meeting House Lane,  London, SE15 2UA",020 76391133,18707,51.47518204590582,-0.0640325525506037,5
G85041,Palace Road Surgery,"1 Palace Road, Streatham Hill, London, SW2 3DY",020 86742032,10406,51.443796819309036,-0.1206278806129701,4
G85042,St Giles Surgery,"St.Giles Surgery, 40 St.Giles Road, Camberwell, London, SE5 7RF",020 72525145,13534,51.47454601463093,-0.0841709940052109,5
G85044,Valley Road Surgery,"Valley Road Surgery, 139 Valley Road, Streatham, London, SW16 2XT",020 87692566,10497,51.42858757984378,-0.1194286987018852,4
G85045,Hetherington Group Practice,"Hetherington Group Pract, 18 Hetherington Road, London, SW4 7NU",020 72744220,15563,51.46093246739429,-0.1282302709000705,5
G85046,Lee Road Surgery,"The Surgery, 20 Lee Road, Blackheath, East Lewisham, London, SE3 9RT",020 88521235,11418,51.46250282593601,0.0094183315193233,5
G85047,Knights Hill Surgery Suite 1,"Suite 1, West Norwood Health & Lc, West Norwood, London, SE27 0DF",020 31410700,10606,51.43179954109817,-0.1049211442563498,4
G85051,Elm Lodge Surgery,"Elm Lodge Surgery, 2 Burbage Road, Dulwich, London, SE24 9HJ",020 72746138,11520,51.45175737985242,-0.0953438551448385,5
G85052,Old Kent Road Surgery,"Old Kent Road Surgery, 182-184 Old Kent Road, London, SE1 5TY",020 72526272,19546,51.49041720753856,-0.08109302931252703,5
G85053,Hurley And Riverside Practices,"Ebenezer House, Kennington Lane, London, SE11 4HJ",020 77357918,8832,51.490667707632745,-0.1067448661670374,4
G85054,Lambeth Walk Group Practice,"Lambeth Walk Group Prac., 5 Lambeth Walk, London, SE11 6SP",020 77354412,4808,51.4957056926552,-0.1123770414846034,2
G85055,Hilly Fields Medical Centre,"Hilly Fields Medical Ctr., 172 Adelaide Avenue, Brockley, London, SE4 1JN",020 83145552,10586,51.45680313293171,-0.0240113048123644,4
G85057,Downham Family Medical Practice,"Downham Family Med Pract, 7-9 Moorside Road, Downham, Kent, BR1 5EP",020 30492030,15417,51.4265805243442,0.0102940968801605,5
G85061,Woolstone Medical Centre,"Woolstone Medical Centre, Woolstone Road, Lewisham, London, SE23 2SG",020 86991062,8579,51.4389450140366,-0.0347253823668455,4
G85073,Vassall Medical Centre,"Vassall Medical Centre, 89 Vassall Road, London, SW9 6NA",020 77933100,8505,51.477613632387104,-0.1084434752974784,4
G85076,New Cross Centre (Hurley Group),"Suite 3, Waldron Health Centre, Amersham Vale, London, SE14 6LD",020 30492249,9350,51.47671793265806,-0.0317017005661363,4
G85083,Sandmere Practice,"Sandmere Practice, 10-14 Sandmere Road, Clapham, London, SW4 7QJ",020 72746366,8824,51.46259434868797,-0.1275576377557949,4
G85084,Penrose Surgery,"Penrose Surgery, 33 Penrose Street, Borough, London, SE17 3DW",07908 245139,4540,51.487447312293966,-0.0977893672865201,2
G85085,Grove Medical Centre,"Grove Medical Centre, Windlass Place, Off Grove Street, Deptford, London, SE8 3QH",020 86921882,2716,51.49024083311907,-0.0353348322641028,1
G85086,The South Lambeth Rd Practice,"The South Lambeth Rd Prac, 1 Selway House, 272 South Lambeth Road, London, SW8 1UL",020 76221923,10,51.47656967361554,-0.1236732665099955,1
G85087,Silverlock Medical Centre,"Silverlock Medical Centre, 2 Verney Way, London, SE16 3HA",020 72374091,16598,51.48596663887221,-0.06336891731029701,5
G85089,Honor Oak Group Practice,"Honor Oak Health Centre, 20 Turnham Road, Brockley, London, SE4 2LA",020 30492345,8216,51.45809734897109,-0.041114068895383,3
G85091,The Three Zero Six Medical Centre,"3-Zero-6 Medical Centre, 306 Lordship Lane, London, SE22 8LY",020 86934704,9521,51.45074117427869,-0.0764026961410635,4
G85096,The Vale Surgery,"The Vale Surgery, Streatham Vale, London, SW16 5SE",020 86797536,5023,51.41724574175753,-0.1366598148875992,2
G85100,Beckett House Practice,"Beckett House, Grantham Road, London, SW9 9DL",020 77387030,10137,51.469490477921546,-0.1235461646909154,4
